2,-0.025607017084277
3,-0.00746407691162965
4,0.0282438250625177
5,-0.0106688906386889
6,-0.0270685625679219
7,0.00694156899144271
8,0.00907872567713408
9,0.0133897608613243
10,0.0170410461841648
11,0.00569047604543815
12,-0.00985094873159031
13,-0.00166238645247585
14,-0.0298309950357503
15,-0.0324024566004537
16,0.00606358872417712
17,0.0230680208948169
18,0.0106316656047891
19,-0.0209081955994623
20,0.00808148572559642
21,-0.0252912740737035
22,-0.0288636033785545
23,0.0222393064046686
24,0.0177079188389317
25,0.0181381689808147
26,-0.00819681138836614
27,0.0335556441594189
28,0.000543855290753292
29,0.00974704698991591
30,-0.00297810254442066
31,0.0172309489071045
32,-0.0195599378475508
33,0.0202130497687039
34,-0.0127298187858012
35,0.00454384001348451
36,0.0186340672031751
37,0.0127908063564579
38,-0.0202483457356237
39,0.0104814304042433
40,0.0337165913080133
41,0.000389153528487007
42,-0.0250486166156643
43,-0.0283400600024164
44,0.0159763632135936
45,0.0186076072070964
46,-0.00629981958290138
47,0.00627600849227683
48,0.0116673104575096
49,-0.0373853468049665
50,0.00858720062395602
51,0.0192932234707763
52,-0.00959603725233737
53,0.00480559883744469
54,-0.0167557988102081
55,-0.0169426717460741
56,-0.000394756927443396
57,-0.0188245711572623
58,-0.00414943851668959
59,-0.0223429704597846
60,-0.00268911919925596
61,0.0288210791355352
62,0.00221120648536921
63,0.0424034387262529
64,-0.00191046967191433
65,-0.000241015567978842
66,0.0102344634943536
67,0.00110513818593194
68,0.00201632073261848
69,-0.0213684988013423
70,0.0167424122479796
71,-0.0150263863410247
72,-0.00872395364282852
73,-0.0114132513532486
74,0.00323785309661773
75,0.00321098895457439
76,-0.0118021979677119
77,0.0293892957258874
78,0.00194760826509022
79,0.00823157693113075
80,0.00899448073988562
81,7.91050906894242e-05
82,-0.0125565062036017
83,0.0106501725530839
84,-0.00430057078195123
85,0.015355483659043
86,0.000187906160885376
87,0.00293939285205269
88,-0.00254018500173281
89,0.00225904391047838
90,0.0088465237049391
91,0.000309549024282596
92,0.00233388310124383
93,-0.00496020430847821
94,0.00354665767105633
95,0.0110466890401675
96,0.00492650176502618
97,0.000669235882375219
98,0.000471231832951169
99,-0.00102634414018432
100,0.00864169533851555
101,-0.00577050837510029
102,-0.00159414780608369
103,-0.0025253088662982
104,-0.000457051443493839
105,0.00886023774688649
106,0.00109454764780992
107,0.014499725687382
108,-0.000423963746334799
109,0.00202133769374324
110,0.00215788085202906
111,0.00147302495244972
112,-0.0069101222546406
113,0.00677702341142083
114,-0.000939965350693406
115,-0.00539774788518876
116,0.0109653661362268
117,0.00234617558460481
118,0.000719664147935006
119,-0.00334569759037784
120,0.00426290335879642
121,0.00167084095805858
122,0.00135364285487949
123,0.00335071357158423
124,-0.00474824275595065
125,0.00613915646363949
126,-0.00325103507306501
127,-0.00387720062846686
128,-0.015489506349164
129,0.00687692207133495
130,0.00977004895653355
131,0.00362467306679903
132,0.000160448003327041
133,0.0179691328362557
134,-0.00119697817839626
135,0.00594946620969417
136,0.00111877222043688
137,0.00396597147512434
138,-0.00300502840088424
139,-0.00187294998668186
140,-0.00723263469064861
141,0.00310403596907349
142,0.0137903003811832
143,-0.00282074958785206
144,-0.00495375905961026
145,-0.00160922411047792
146,0.00369161404395779
147,0.00747662586616027
148,-0.00399661169318488
